student_id,class,x_umap,y_umap,cluster_label_umap,x_tsne,y_tsne,cluster_label_tsne,x_pca,y_pca,cluster_label_pca
0088dc183f73c83f763e,Class2,9.136983,-4.448449,2,-14.146949,39.910698,0,-3.3587961120006975,5.611654194390461,3
00cbf05221bb479e66c3,Class10,8.623188,-5.177291,2,-13.62286,45.181786,0,-3.6063342789031094,6.403084113939253,3
00df647ee4bf7173642f,Class14,9.311225,-1.379582,2,-4.6681476,22.417692,0,-3.0694070005754908,3.6515264083153767,0
0107f72b66cbd1a0926d,Class5,11.90234,14.162119,3,-5.7078156,-38.162216,1,-5.54416187917736,-5.982692569621818,2
011d454f199c123d44ad,Class3,12.714714,7.7436643,0,-21.838682,-3.699257,3,-5.239328109126997,-2.3711730293778577,2
01558eef77a8d39b7103,Class15,12.015391,12.890942,3,-3.5246112,-29.18706,1,-5.711016809563042,-5.361995294215355,2
016226278e6a69e10aa4,Class4,8.888688,-4.761901,2,-13.175701,42.27853,0,-3.5283307206150756,5.889930673337215,3
01a691413dc5897db83f,Class13,8.3812065,-3.4833553,2,-9.819495,35.190792,0,-3.498859351950205,5.036709707695486,3
01d8aa21ef476b66c573,Class1,12.8189335,10.125986,0,-6.946199,-13.485182,1,-5.76036997625906,-4.11188694666273,2
01qkq6w2v62cimidb3b7,Class6,-3.4043672,7.0532465,1,36.96686,1.8033434,2,9.245859816948045,-0.37376459753247526,1
02068067a434adb6556a,Class11,9.268723,0.24793817,2,6.503587,18.195318,0,-1.7450922740263726,0.5376193140708402,0
0258f681a9e1756dfc76,Class6,8.064016,-5.538507,2,-11.68489,49.240376,0,-3.8766992001777503,6.796768963995998,3
03754dce5ec7731fb3e2,Class5,11.770237,17.120668,3,-7.8342247,-56.519154,1,-6.171834208259163,-8.68537205378586,2
037a76bc8e6bf5fe1fc0,Class11,11.913162,5.898584,0,-17.48288,6.608434,3,-2.892747302951211,-0.565095822229321,0
03aa0b20dd4af1888eef,Class1,8.949585,-4.332679,2,-11.358281,38.91266,0,-3.590616579524659,5.70123003232217,3
03b463f52c0fff35433b,Class10,11.807711,14.247285,3,-6.636464,-39.667732,1,-5.563234885396799,-5.928100638482412,2
03e0c9bff3a9557480d9,Class5,8.856787,-2.2170749,2,-3.9977896,31.587004,0,-3.541560304722208,4.2212580422421375,0
04f2689b4ea16d8d7d9a,Class6,-2.1630235,2.6001053,1,18.918259,21.895538,2,7.019918011725936,2.3378268455629225,1
0557b1363a5092b5811f,Class11,8.107254,-1.6515459,2,2.1978564,28.58464,0,-4.226577535891597,3.1036863122499647,0
0559e9cf806dab4cc20d,Class9,9.802289,-2.8722715,2,-11.719875,28.414165,0,-2.3357049239252023,4.623369122040592,0
056ab41140f68c15db14,Class14,8.52664,-4.8141484,2,-11.575444,44.421654,0,-3.8400910027479607,6.082504076121112,3
058c03d945c4ae0978a0,Class2,12.967857,9.953207,0,-8.990769,-13.316274,1,-5.445642980206032,-3.907540027495978,2
05e1c3ce1728da7e37e0,Class6,-1.9077389,2.2418299,1,18.63754,21.935463,2,5.429926240625905,2.6552940821178677,1
05e6d9723ab3cde0841d,Class6,9.354104,-1.193867,2,-4.6789794,21.911896,0,-2.644576511036374,3.4639189980629377,0
061db2c91f94c612f2d4,Class4,12.135783,14.683082,3,-10.031102,-40.15569,1,-5.5494304806188275,-5.978202260705731,2
06309f4c8785254f4c13,Class14,12.4058075,7.3314505,0,-19.374561,-0.62363446,3,-4.324096221931907,-2.3287922440374276,2
06aff3e28c5db152f506,Class2,12.679189,11.64855,3,-13.297357,-23.418161,1,-5.5515997230877785,-4.870284344604338,2
071685b292483b04e836,Class13,12.840811,11.099994,0,-9.130588,-19.158878,1,-5.360465003225908,-4.626953382737204,2
074d7f43de7264306775,Class7,7.654824,-2.6702235,2,0.63180846,35.88836,0,-4.723045946242896,4.357787247688021,3
077d5c82c9ee5019220f,Class2,12.584312,11.289189,0,-10.660807,-22.91266,1,-5.17477851808478,-4.840798233640991,2
07e3362d20ff4337671b,Class8,12.886907,11.306187,0,-9.148816,-20.179691,1,-5.0846916945931255,-4.893567015995047,2
091554ffa26fc9b17c36,Class11,11.66451,14.175979,3,-2.8684182,-40.528522,1,-5.63473902431319,-5.653675151451317,2
09400a9b50b6c96c5510,Class12,12.998971,10.78334,0,-7.777987,-18.042505,1,-5.524613931773487,-4.411040468000527,2
098b2c66cbc1ed736e14,Class3,11.634029,15.835006,3,-7.17076,-48.09583,1,-5.96218369013868,-6.6197394278466,2
0999173c045ee29a0b44,Class8,12.412681,13.26166,3,-8.689684,-32.90616,1,-5.459179395103435,-5.66496156034345,2
09dfa3f18e48917f0242,Class8,7.584084,-3.7691178,2,-0.9649649,41.459023,0,-4.480511334479328,5.163174684670463,3
09e4bfadd7e012c37c7c,Class7,12.412065,12.232897,3,-9.820398,-26.134394,1,-5.516685253212815,-5.170402318675867,2
0a7f1a73361654329281,Class7,12.277837,13.2253065,3,-6.9397297,-32.498013,1,-5.483191267586498,-5.6276919925556985,2
0a8736f6520cea837d94,Class1,8.996816,-2.6897671,2,-7.2513623,30.794733,0,-3.5719657969382803,4.616528978860031,3
0b02f701b1179f9f74f9,Class13,7.675236,-3.4167678,2,-2.9568038,41.49566,0,-4.591851648597683,5.08662942261668,3
0b16d35f1f39a063708a,Class13,7.6674514,-5.5286875,2,-9.938662,50.512733,0,-4.552042112882033,7.160712682220821,3
0b28c0a454678b75eefb,Class8,12.546551,9.268739,0,-17.706137,-10.228585,3,-4.76188218834808,-3.813020842662678,2
0b307ee95b41e222f204,Class15,11.697832,15.643421,3,-6.237995,-47.032505,1,-5.890894122502347,-6.500803125541268,2
0b828e1ae026c57b34dd,Class12,12.904069,11.606377,3,-9.026059,-21.292395,1,-4.953932045369754,-5.1713662216346075,2
0b8bea274b24847526b7,Class2,8.95123,-1.9189996,2,-4.431987,27.998629,0,-3.5074529490571154,4.062559467232942,0
0bb8692f43a372e8d967,Class7,11.940051,14.054692,3,-2.085222,-38.90839,1,-5.678420288866353,-5.877327758966539,2
0c57caf5358d30408034,Class4,11.964898,6.0037203,0,-16.586786,5.250294,3,-3.1385358961116436,-1.1171607689275864,0
0c670262b3941d307600,Class2,11.894042,13.441788,3,-3.6126914,-33.284023,1,-5.910308058674502,-5.673451082313223,2
0c81ca27b7d931b6ff6e,Class15,9.516671,-1.9993441,2,-6.9793158,26.276188,0,-3.0487421060305016,4.1107894930397215,0
0d260d8fac2289c8ed9e,Class8,9.825747,-2.5894847,2,-11.166012,27.077549,0,-2.2259976823588707,4.3748921541128905,0
0d4a3518a188f6888380,Class4,12.145604,6.5649195,0,-18.565304,2.9845526,3,-3.5831372482006367,-1.9676282294559622,2
0dapvs3h4h3h1ahmt2o8,Class9,10.276698,-13.556821,2,-45.807327,7.4590507,3,-6.850752885184907,7.023873526647783,3
0df40593e76a840fd64b,Class6,7.738,-3.9390748,2,-0.8579779,41.57323,0,-4.461830237631205,5.3076956511198095,3
0e062d9fa22dc8e3bca2,Class3,11.739552,16.701445,3,-6.8287325,-53.614098,1,-5.6922911891875,-7.311548230696243,2
0e804947f4cdc2721046,Class15,12.514346,12.16436,3,-7.8469195,-25.204306,1,-5.382576018388283,-5.168205092526518,2
0eb6eec8b4bee8ab6a44,Class14,9.140413,-1.2540088,2,-2.6092403,23.309723,0,-3.1008337046369743,3.3321190473521836,0
0ef8b2c9e039eaace596,Class13,8.700401,-2.3975656,2,-4.0390754,32.13954,0,-3.9230376061678953,4.42842990647646,3
0f160cd19890b97092b9,Class3,11.758971,17.139679,3,-8.330983,-56.080437,1,-6.454001956049023,-8.324905877434052,2
0f8bd9e33125347965a1,Class3,9.1178055,-3.742875,2,-11.361936,36.515694,0,-3.4218955893981047,5.133541309872027,3
0fc996fff93c00ca5ced,Class4,8.402802,-5.3837996,2,-14.512375,47.087807,0,-3.504718975332692,6.514203279326344,3
0gfiioqi5g8djhh1wzol,Class3,-3.826654,6.1870766,1,32.817776,5.1166096,2,9.15717450373416,0.06813986005906114,1
0i1e50rz4mkhee97xvpo,Class14,-4.5733547,8.962479,1,31.76545,-9.505506,2,10.140729207341735,-0.2645284314456995,1
0lgtv09uoh3ova8sjbze,Class8,-5.006304,10.348591,1,28.569357,-16.518995,2,10.731319919474116,-0.5801792761449993,1
0m2kzubx9r60wyrsjj7j,Class13,-3.198732,5.450989,1,31.564035,11.225855,2,8.701525794815497,0.03998866020909786,1
0m8o7nuv982vnv3328qw,Class12,-4.1364226,6.8990016,1,32.16437,0.4855982,2,9.47419718814645,-0.08735553001443652,1
0maggb1hf886m5u6p2vr,Class1,-3.9237363,6.6508446,1,33.04583,2.4110274,2,9.415497426282803,-0.16318798600712037,1
0qamadarf6xhm9pm2jta,Class14,-4.681969,11.08344,1,28.48868,-21.702728,2,11.130229710127727,-1.0303830983422961,1
0sgnvj4zfg3xjjb9fl6h,Class5,-4.3060455,6.8836393,1,28.967272,1.0509714,2,9.527077700626096,0.7659847991583681,1
0txd5enpfmbrth46w74b,Class8,-2.9083154,5.691948,1,29.89429,10.702386,2,8.674665881953636,-0.07405729497458036,1
0z4mockl76xn8mhdaehw,Class14,-2.3788104,5.076113,1,25.293886,12.4908495,2,7.997102640495601,-0.7777323075886329,1
1096bd470d3ddff1ec1c,Class8,8.792244,-3.4025025,2,-8.242681,35.94981,0,-3.630378998921631,5.007288269518319,3
10de703c06bf9d873d68,Class1,12.516764,10.006374,0,-12.995599,-14.120878,3,-5.184948400508237,-4.259586318990905,2
10qi28ikwz4c4v22b06i,Class12,-3.676804,9.379493,1,39.04546,-12.595863,2,10.273968797472827,-1.1365487042791982,1
10xnkvdetxarrkdhx4i9,Class9,-2.8201332,5.5709796,1,29.445997,10.882741,2,8.619567391606608,-0.16854211566661614,1
117ee98c7f916c88ddbb,Class10,8.493536,-4.7483354,2,-11.329056,43.782677,0,-3.9557944310872273,6.024264423461357,3
119b36a5797d5ce69625,Class10,11.746066,15.110676,3,-7.8191442,-44.42909,1,-5.951357571226101,-6.270556931049601,2
11dae4659d30031a10dd,Class4,12.182639,12.480905,3,-4.3062,-27.036451,1,-5.72939760508954,-5.215580030583383,2
1202c731c612353ceef0,Class3,8.396061,-5.434069,2,-13.078146,47.35048,0,-3.511601996727032,6.381099081544974,3
1224ceafb61456a033d0,Class8,8.825659,-2.2248232,2,-5.190711,29.839108,0,-3.792346224251879,4.366642121355721,3
12s3yomv0kltozc1qxc4,Class14,-2.0815878,2.5187156,1,20.556463,23.717232,2,6.598751950780564,0.9999374977432097,1
1329b6cf41debecda787,Class2,11.790648,16.972767,3,-8.912061,-54.24535,1,-6.366825027853421,-7.445448128450369,2
132c90d4a027a4477ad0,Class11,8.8662615,-1.2715127,2,-1.5526783,24.671848,0,-3.6243652640557587,3.381715736711017,0
1367d35cf39783effa7a,Class6,-1.6612574,1.9115152,1,11.107592,18.909693,0,3.4385301516043163,0.8590943950049297,1
139429592a9c23c08b71,Class11,12.346788,7.2377663,0,-19.573744,-0.417364,3,-4.17016114129547,-2.225237507830294,2
1397545fbe9882e5cd42,Class3,11.891807,14.958948,3,-7.835896,-43.31994,1,-5.9417674761888595,-6.125786877218427,2
13de1d3a55477a0c0329,Class5,12.915365,9.629747,0,-8.935783,-12.405758,3,-5.303418095078795,-3.829974570878554,2
13f8b8305f6c25c21921,Class15,9.735929,-3.0843015,2,-12.15216,30.401869,0,-2.737450025442687,4.843479448379287,0
13nq2h723zixyhir01lf,Class10,-4.039556,9.19643,1,34.843693,-11.507746,2,10.246600806140732,-0.6875196037536906,1
148o63s7q5aitfxmmtrg,Class11,10.545569,-13.39189,2,-43.63996,7.969262,3,-6.1654837916390886,7.1907573867148304,3
151cd83784ab9007e8d8,Class6,8.720144,-4.1508417,2,-10.097869,39.092434,0,-3.739562578456347,5.54562092436915,3
