student_id,class,title_counts,time_difference_mean,time_difference_std,time_split_0_percentage,time_split_1_percentage,time_split_2_percentage,submit_times_avg,submit_times_std,submit_times_max,total_syth_score_avg,total_syth_score_std,all_memory_avg,all_timeconsume_avg,all_memory_std,all_timeconsume_std,state_ae_percentage,state_e_percentage,state_pc_percentage,state_ac_percentage,total_score,rank_label
0088dc183f73c83f763e,Class2,38,179005.86391998807,554476.8540717284,0.7209302325581395,0.27906976744186046,0.0,5.657894736842105,5.357121751706216,23,2.6315789473684212,0.7405919620773835,224.0186046511628,4.651162790697675,181.3661839404545,9.335313601763287,0.14418604651162792,0.4744186046511628,0.17209302325581396,0.20930232558139536,125.40809193265405,Top 2/3
00cbf05221bb479e66c3,Class10,38,12785.325371222272,25261.86402609554,0.7375,0.2625,0.0,6.315789473684211,5.104720535460522,24,2.6315789473684212,0.7405919620773835,407.5833333333333,10.7625,1934.9431067576354,50.76241484027989,0.30833333333333335,0.4083333333333333,0.09166666666666666,0.19166666666666668,119.30028922935021,Top 2/3
00df647ee4bf7173642f,Class14,38,79754.36568435405,168515.4158418077,0.7698744769874477,0.2301255230125523,0.0,12.578947368421053,9.639915862668884,39,2.6315789473684212,0.7405919620773835,285.55648535564853,22.602510460251047,183.10164755294053,78.04454361886339,0.2719665271966527,0.40585774058577406,0.2112970711297071,0.1108786610878661,110.60981663310895,Top 2/3
0107f72b66cbd1a0926d,Class5,38,203030.0181818182,685073.4931026316,0.5378151260504201,0.453781512605042,0.008403361344537815,3.1315789473684212,2.6573735810063424,10,2.6315789473684212,0.7405919620773835,273.8151260504202,4.319327731092437,110.40003397778025,8.857350148260755,0.10084033613445378,0.31092436974789917,0.2605042016806723,0.3277310924369748,131.8316462497931,Top 1/3
011d454f199c123d44ad,Class3,38,22560.775476911982,65962.43813957478,0.6568627450980392,0.3431372549019608,0.0,5.368421052631579,5.283644339556288,26,2.6315789473684212,0.7405919620773835,172.84313725490196,9.083333333333334,177.79387410310008,22.54533377804371,0.18627450980392157,0.5294117647058824,0.08823529411764706,0.19607843137254902,127.68408334576814,Top 1/3
01558eef77a8d39b7103,Class15,38,111770.80269274375,151487.01346465063,0.3448275862068966,0.6551724137931034,0.0,3.8157894736842106,4.3580250425471565,19,2.6315789473684212,0.7405919620773835,292.49655172413793,20.76551724137931,146.07990841755688,67.87270171818392,0.05517241379310345,0.42758620689655175,0.23448275862068965,0.2827586206896552,127.9671583191685,Top 1/3
016226278e6a69e10aa4,Class4,38,104806.42622470445,296060.80184799345,0.5731225296442688,0.4268774703557312,0.0,6.657894736842105,6.558547319055348,26,2.6315789473684212,0.7405919620773835,183.55731225296444,3.7509881422924902,163.76304122672917,1.853649592057807,0.21739130434782608,0.5098814229249012,0.11462450592885376,0.15810276679841898,123.3087185519918,Top 2/3
01a691413dc5897db83f,Class13,38,60645.249140913795,282839.0393012095,0.4162062615101289,0.576427255985267,0.007366482504604052,14.289473684210526,12.3179541507441,47,2.6315789473684212,0.7405919620773835,380.6629834254144,8.143646408839778,1793.0615696336747,27.680657080181945,0.3241252302025783,0.4143646408839779,0.18047882136279927,0.08103130755064457,110.19602435593826,Top 2/3
01d8aa21ef476b66c573,Class1,38,122130.35634865137,412569.6941947599,0.5989010989010989,0.4010989010989011,0.0,4.7894736842105265,5.577954231364954,27,2.6315789473684212,0.7405919620773835,308.65934065934067,4.346153846153846,139.53488041458493,7.259397966324358,0.17582417582417584,0.36813186813186816,0.22527472527472528,0.23076923076923078,127.91169157244563,Top 1/3
01qkq6w2v62cimidb3b7,Class6,35,1396361.3242747674,1151637.2228810613,0.5826771653543307,0.4015748031496063,0.015748031496062992,3.6285714285714286,2.2814245460202436,10,1.6857142857142857,1.2822174669895356,275.84251968503935,21.708661417322833,254.258050614553,77.66829430808868,0.2204724409448819,0.3858267716535433,0.1889763779527559,0.2047244094488189,75.78720871370936,Top 3/3
02068067a434adb6556a,Class11,1,16.333333333333332,0.0,1.0,0.0,0.0,4.0,0.0,4,0.0,0.0,319.0,2.75,7.681145747868608,0.4330127018922193,0.0,1.0,0.0,0.0,0.0,Top 3/3
0258f681a9e1756dfc76,Class6,38,108585.42505209657,302493.90696998045,0.4785276073619632,0.5214723926380368,0.0,12.868421052631579,11.70733250356504,58,2.6315789473684212,0.7405919620773835,418.3721881390593,12.789366053169735,2670.607636050187,54.588389229372,0.2310838445807771,0.5153374233128835,0.147239263803681,0.10633946830265849,111.16731219601071,Top 2/3
03754dce5ec7731fb3e2,Class5,38,923185.109790977,1336999.4595842692,0.5894308943089431,0.4105691056910569,0.0,6.473684210526316,10.34595482125429,62,2.6315789473684212,0.7405919620773835,281.7073170731707,7.008130081300813,106.54063171683865,20.50381520514703,0.13414634146341464,0.1016260162601626,0.44308943089430897,0.32113821138211385,133.6348487569621,Top 1/3
037a76bc8e6bf5fe1fc0,Class11,38,125.25,37.7857281716603,0.7560975609756098,0.24390243902439024,0.0,1.0789473684210527,0.35404273808088704,3,2.6315789473684212,0.7405919620773835,350.9268292682927,3.3902439024390243,78.34893503841502,0.7611944650891334,0.04878048780487805,0.024390243902439025,0.0,0.926829268292683,133.05598937650234,Top 1/3
03aa0b20dd4af1888eef,Class1,38,78233.67304061436,116446.67616274692,0.5533596837944664,0.44664031620553357,0.0,6.657894736842105,5.818646595166781,27,2.6315789473684212,0.7405919620773835,262.92490118577075,4.561264822134388,162.085172226889,10.421985805188237,0.2608695652173913,0.33992094861660077,0.1857707509881423,0.2134387351778656,125.17496893749723,Top 2/3
03b463f52c0fff35433b,Class10,38,28062.13125,39304.74354934299,0.5555555555555556,0.3333333333333333,0.1111111111111111,1.894736842105263,1.3915056912002404,7,2.6315789473684212,0.7405919620773835,1420.888888888889,12.583333333333334,6854.565784844831,48.28352318453068,0.09722222222222222,0.19444444444444445,0.1527777777777778,0.5555555555555556,131.57327351665762,Top 1/3
03e0c9bff3a9557480d9,Class5,36,418329.39305555547,1254618.1366071026,0.4461538461538462,0.5076923076923077,0.046153846153846156,3.611111111111111,3.802614435255023,17,2.361111111111111,0.8867160944173538,273.04615384615386,3.6307692307692307,125.19184426240588,2.1452576016681055,0.2,0.23076923076923078,0.3230769230769231,0.24615384615384617,110.92638243459263,Top 2/3
04f2689b4ea16d8d7d9a,Class6,38,35720.27541892586,50405.339504289244,0.7018121911037891,0.2981878088962109,0.0,15.973684210526315,14.826162583517982,66,2.1842105263157894,0.996183854249879,244.32948929159804,9.489291598023064,181.52202067613928,45.22303651849201,0.18780889621087316,0.4612850082372323,0.2784184514003295,0.07248764415156507,91.2325321619958,Top 3/3
0557b1363a5092b5811f,Class11,38,17040.95953867639,71460.133941304,0.556,0.444,0.0,13.157894736842104,12.862688422822185,61,2.6315789473684212,0.7405919620773835,243.784,13.362,557.5454648223766,55.69936225846756,0.21,0.55,0.124,0.116,113.74985192466076,Top 2/3
0559e9cf806dab4cc20d,Class9,38,37224.026117805406,66766.9772316193,0.6862068965517242,0.3103448275862069,0.0034482758620689655,7.631578947368421,7.821768048316317,42,2.6315789473684212,0.7405919620773835,291.4896551724138,11.241379310344827,203.76487861025882,47.41217301307377,0.2103448275862069,0.46206896551724136,0.1896551724137931,0.13793103448275862,124.45173321008495,Top 2/3
056ab41140f68c15db14,Class14,38,9552.42644357864,17307.47865745727,0.549618320610687,0.45038167938931295,0.0,6.894736842105263,11.623002315472744,71,2.6315789473684212,0.7405919620773835,770.2137404580153,30.11832061068702,4107.45179267197,87.01854088783811,0.10305343511450382,0.3244274809160305,0.40458015267175573,0.16793893129770993,121.36828637568817,Top 2/3
058c03d945c4ae0978a0,Class2,38,107884.20539215686,174246.67080410477,0.3793103448275862,0.6206896551724138,0.0,2.289473684210526,1.9987877212377099,9,2.6315789473684212,0.7405919620773835,362.8045977011494,3.586206896551724,98.03422333235666,1.3091343471175954,0.10344827586206896,0.13793103448275862,0.2988505747126437,0.45977011494252873,131.07922900192105,Top 1/3
05e1c3ce1728da7e37e0,Class6,24,8510.996492704826,28695.77994208672,0.2185430463576159,0.7814569536423841,0.0,6.291666666666667,5.7335210725076164,19,2.1666666666666665,1.0274023338281628,108.0,5.251655629139073,158.64191841422524,13.408615666059054,0.09271523178807947,0.7152317880794702,0.026490066225165563,0.16556291390728478,71.43610171003232,Top 3/3
05e6d9723ab3cde0841d,Class6,38,6892.52386299718,17725.868499877022,0.7283333333333334,0.27166666666666667,0.0,15.789473684210526,15.383104016962111,65,2.6315789473684212,0.7405919620773835,312.56666666666666,16.726666666666667,640.462852596117,65.30583400857505,0.29,0.48333333333333334,0.155,0.07166666666666667,111.63389152809481,Top 2/3
061db2c91f94c612f2d4,Class4,38,1722.277489177489,2118.4017923713236,0.171875,0.828125,0.0,1.6842105263157894,1.4708619592086445,8,2.6315789473684212,0.7405919620773835,312.0,4.28125,107.88883167408942,2.168443782416321,0.03125,0.140625,0.234375,0.59375,133.57871861068108,Top 1/3
06309f4c8785254f4c13,Class14,38,132.87714285714284,107.48675391045865,0.7088607594936709,0.2911392405063291,0.0,2.0789473684210527,1.9382789292968732,8,2.6315789473684212,0.7405919620773835,258.37974683544303,3.8227848101265822,163.0562769819888,1.8607164379759957,0.20253164556962025,0.31645569620253167,0.0,0.4810126582278481,129.822731612486,Top 1/3
06aff3e28c5db152f506,Class2,38,2083533.4387205387,2463840.486513595,0.5251798561151079,0.43884892086330934,0.03597122302158273,3.6578947368421053,2.8309968096569955,12,2.6315789473684212,0.7405919620773835,393.2086330935252,4.741007194244604,987.8822234494778,3.9059779484478905,0.07194244604316546,0.3381294964028777,0.12949640287769784,0.460431654676259,132.98262840257493,Top 1/3
071685b292483b04e836,Class13,38,137774.9523809524,347348.5433358326,0.5975609756097561,0.4024390243902439,0.0,2.1578947368421053,1.7248389061235725,8,2.6315789473684212,0.7405919620773835,331.9512195121951,3.658536585365854,95.81586793059529,1.4997521111847032,0.10975609756097561,0.24390243902439024,0.15853658536585366,0.4878048780487805,130.37306245822725,Top 1/3
