student_id,class,x_umap,y_umap,cluster_label_umap,x_tsne,y_tsne,cluster_label_tsne,x_pca,y_pca,cluster_label_pca
0088dc183f73c83f763e,Class2,11.148055,6.2735305,2,11.740045,6.1110096,3,44.93364421763587,-0.5493418476028307,0
00cbf05221bb479e66c3,Class10,10.417346,8.152727,2,6.0818124,22.124525,1,36.872974276476754,4.640877640929208,0
00df647ee4bf7173642f,Class14,9.875457,9.977368,2,3.027768,28.96779,1,29.188928661433337,9.966949409049024,0
0107f72b66cbd1a0926d,Class5,10.28728,-0.2941546,0,32.057686,-26.927137,0,51.089805240269115,-13.051939663589156,0
011d454f199c123d44ad,Class3,11.131361,4.8757405,0,16.932802,0.50799894,3,44.63700768520439,0.8849332201384996,0
01558eef77a8d39b7103,Class15,11.452887,2.934187,0,25.329733,-5.665998,3,45.71555275666185,0.23133089996823308,0
016226278e6a69e10aa4,Class4,11.891979,5.532126,2,15.105163,15.62243,3,40.89035586655057,3.984825908892109,0
01a691413dc5897db83f,Class13,4.099637,12.621383,1,-20.873667,18.304499,1,-20.84055309369578,19.209527798897135,3
01d8aa21ef476b66c573,Class1,9.866189,2.9796243,0,14.991153,-12.485855,0,45.28459393579743,-4.1686647944128685,0
01qkq6w2v62cimidb3b7,Class6,-4.200541,2.1584032,3,-57.487362,-11.9983015,2,-115.85682990029667,-5.874239345985506,1
02068067a434adb6556a,Class11,-4.92148,-0.5257769,3,-66.68592,-2.6407287,2,-745.6920590447658,9.13777186941613,2
0258f681a9e1756dfc76,Class6,4.751521,12.566197,1,-19.194706,21.597141,1,-5.119219053306182,14.951669749384584,3
03754dce5ec7731fb3e2,Class5,10.922865,-1.1330539,0,38.684696,-25.61903,0,57.5325389276517,-11.845185685392394,0
037a76bc8e6bf5fe1fc0,Class11,11.172294,-1.70309,0,41.122334,-28.41285,0,61.09314993778454,-16.578406864407093,0
03aa0b20dd4af1888eef,Class1,12.543478,6.006377,2,20.262709,11.790201,3,44.12487992621911,4.437736041096889,0
03b463f52c0fff35433b,Class10,14.225103,3.6786063,0,38.403614,5.7122707,3,69.1077000484849,19.06898038183818,0
03e0c9bff3a9557480d9,Class5,10.195129,8.208372,2,4.914311,20.773134,1,33.94464948630846,-0.5074809989386315,0
04f2689b4ea16d8d7d9a,Class6,0.2554678,12.302059,1,-22.94667,1.4929727,2,-40.02224480042482,0.1742945769587827,3
0557b1363a5092b5811f,Class11,8.1762905,11.223122,2,-7.465557,33.580917,1,11.508155087226125,9.474640684201264,0
0559e9cf806dab4cc20d,Class9,11.373185,5.700604,2,12.552514,14.03226,3,41.42393681173815,2.368144773683584,0
056ab41140f68c15db14,Class14,10.309444,5.9615474,2,6.6188188,0.9882648,3,39.04985385119454,-6.11376733073406,0
058c03d945c4ae0978a0,Class2,11.382955,-1.183342,0,40.49532,-24.818073,0,56.90854798367921,-9.944261650016145,0
05e1c3ce1728da7e37e0,Class6,-4.7168756,-0.055461533,3,-62.676872,-1.8620878,2,-217.67548036241195,2.795281271177984,1
05e6d9723ab3cde0841d,Class6,4.1577487,12.625318,1,-21.308306,19.499533,1,-14.103160111673283,12.341013152535757,3
061db2c91f94c612f2d4,Class4,11.395414,-1.4742324,0,42.042736,-26.383919,0,60.356397153565254,-13.052319607419875,0
06309f4c8785254f4c13,Class14,9.888823,2.844224,0,15.4154625,-13.304274,0,44.9028534022983,-4.697472695778379,0
06aff3e28c5db152f506,Class2,11.451571,-1.5224394,0,43.72409,-27.33884,0,69.10981106344441,-15.106295459433989,0
071685b292483b04e836,Class13,10.369025,-0.69984615,0,33.368706,-27.4866,0,52.33159937700854,-13.420864359052093,0
074d7f43de7264306775,Class7,8.906646,9.628572,2,-4.335881,24.688255,1,22.629231523700177,0.1687288999408132,0
077d5c82c9ee5019220f,Class2,11.115393,2.9442058,0,23.49252,-6.920075,3,47.63804312877393,-1.0804245044926217,0
07e3362d20ff4337671b,Class8,10.305876,-0.21696477,0,32.14454,-25.17095,0,51.93896610624307,-10.385003160616549,0
091554ffa26fc9b17c36,Class11,10.246479,-0.08647673,0,31.262857,-26.8704,0,49.94727478125791,-13.106835843998141,0
09400a9b50b6c96c5510,Class12,13.038484,3.9016721,0,31.163517,6.4849305,3,46.75770582509417,10.509039884636286,0
098b2c66cbc1ed736e14,Class3,10.895797,0.37449723,0,32.16186,-22.467903,0,52.24820688479368,-7.9243398964292915,0
0999173c045ee29a0b44,Class8,10.203108,3.9622684,0,14.695226,-5.873869,3,45.53252848854655,-1.5301086397850856,0
09dfa3f18e48917f0242,Class8,8.15863,11.088414,2,-8.089866,32.5913,1,15.023323531438233,7.28900366506244,0
09e4bfadd7e012c37c7c,Class7,12.026846,4.240528,0,24.185507,3.536425,3,45.89436718708744,4.713018692912922,0
0a7f1a73361654329281,Class7,12.980493,3.9610462,0,29.638931,8.781615,3,52.21125675976592,15.34465489584643,0
0a8736f6520cea837d94,Class1,7.594371,10.8869915,2,-9.771584,28.770777,1,16.348165436606404,-2.218433649408616,0
0b02f701b1179f9f74f9,Class13,12.874114,6.437158,2,21.004488,9.329647,3,45.90940460043856,5.527162673131638,0
0b16d35f1f39a063708a,Class13,11.912848,6.028808,2,17.568089,16.208858,3,40.026347276166256,3.1882424120069093,0
0b28c0a454678b75eefb,Class8,11.647151,0.014322095,0,38.145107,-17.693022,0,57.71120435149114,-5.869193815106338,0
0b307ee95b41e222f204,Class15,12.013949,4.2797265,0,24.46653,4.1880555,3,44.57705147248793,3.6301122867538673,0
0b828e1ae026c57b34dd,Class12,14.223346,3.7004936,0,38.409676,6.1973896,3,61.05589605277066,20.015056298696557,0
0b8bea274b24847526b7,Class2,10.237641,6.945683,2,4.4265494,13.312619,3,40.66841660413506,-0.9040814345521397,0
0bb8692f43a372e8d967,Class7,9.7995,1.4164592,0,18.651909,-20.205843,0,52.909319830756594,-6.02152232034123,0
0c57caf5358d30408034,Class4,12.843455,3.5574481,0,31.776628,2.83678,3,46.424595016403565,6.629761579686054,0
0c670262b3941d307600,Class2,10.848089,2.491857,0,27.171452,-11.263331,0,48.841721196066366,-2.0429046489776512,0
0c81ca27b7d931b6ff6e,Class15,10.13168,8.878561,2,4.1499057,23.93698,1,32.95222072514798,5.634423809734582,0
0d260d8fac2289c8ed9e,Class8,13.0273,5.7960243,2,23.419193,11.455426,3,44.73257221567552,8.451277430157917,0
0d4a3518a188f6888380,Class4,11.541839,-0.44469237,0,38.612427,-18.435959,0,59.29341773841058,-7.748327782686853,0
0dapvs3h4h3h1ahmt2o8,Class9,5.3550315,12.6871195,1,-22.372944,27.257656,1,-5.355803092634368,1.50589317396674,3
0df40593e76a840fd64b,Class6,6.89319,11.791373,2,-15.731769,29.862413,1,5.8822398741621456,2.3845425038394836,0
0e062d9fa22dc8e3bca2,Class3,10.924746,-1.844859,0,39.344875,-29.661806,0,55.89261449632157,-17.851962905240313,0
0e804947f4cdc2721046,Class15,12.5109215,3.6976478,0,28.351236,3.074204,3,46.814396668681866,4.73925041568604,0
0eb6eec8b4bee8ab6a44,Class14,11.439025,5.4799557,2,13.57347,12.282736,3,42.84405560804561,1.9027029292281519,0
0ef8b2c9e039eaace596,Class13,12.988856,2.9089155,0,27.335806,19.529106,3,42.55683426312848,2.1933547046602833,0
0f160cd19890b97092b9,Class3,11.866798,0.95243895,0,34.42038,-13.914898,0,52.55482683745478,-1.633158492562936,0
0f8bd9e33125347965a1,Class3,12.149685,6.3454733,2,17.485682,9.616598,3,43.48822822894571,2.82598480492684,0
0fc996fff93c00ca5ced,Class4,5.2058344,12.715843,1,-20.703726,24.891207,1,-4.883005554295089,0.9021628917042985,3
0gfiioqi5g8djhh1wzol,Class3,-0.10079405,11.842411,1,-25.82375,-1.0430437,2,-42.1234733526612,-0.6625423879748125,3
0i1e50rz4mkhee97xvpo,Class14,-3.7483726,5.213276,3,-44.562412,-21.442133,2,-90.10279254567482,-3.008803740281696,1
0lgtv09uoh3ova8sjbze,Class8,-3.825735,4.624155,3,-47.8251,-19.547163,2,-96.58507921807379,-4.198667000144562,1
0m2kzubx9r60wyrsjj7j,Class13,-2.226632,9.534369,1,-23.62898,-14.858693,2,-57.97602645905015,-3.2112316114863813,3
0m8o7nuv982vnv3328qw,Class12,3.1122954,13.170589,1,-26.850739,17.018166,1,-19.568847463353507,-0.6044175007418486,3
0maggb1hf886m5u6p2vr,Class1,4.0081835,13.244697,1,-26.3881,22.151987,1,-12.912944495926723,-1.56343709839593,3
0qamadarf6xhm9pm2jta,Class14,-3.6301174,6.576913,3,-37.942017,-22.379906,2,-80.77542041369006,-3.1237312348396236,1
0sgnvj4zfg3xjjb9fl6h,Class5,-3.143413,7.6665707,3,-30.730556,-24.58876,2,-74.49233491453157,-7.30374180024754,1
0txd5enpfmbrth46w74b,Class8,-4.2975464,2.2289848,3,-56.4976,-11.282098,2,-118.0040065766438,-6.826343706660768,1
0z4mockl76xn8mhdaehw,Class14,-4.3711596,1.9440929,3,-56.420284,-9.581088,2,-121.74997516870118,-2.727582389449151,1
1096bd470d3ddff1ec1c,Class8,13.952005,4.1138835,0,35.130997,9.399089,3,45.74607879806451,15.022914602036574,0
10de703c06bf9d873d68,Class1,10.757102,4.5796313,0,15.364087,-1.824505,3,44.77665307743524,0.5053126057137529,0
10qi28ikwz4c4v22b06i,Class12,-3.2836719,7.6521583,3,-31.743011,-21.9425,2,-71.3965042252834,1.1599450793366088,1
10xnkvdetxarrkdhx4i9,Class9,1.4812996,12.912567,1,-27.012215,9.40213,1,-29.080334736077695,1.4407770124778025,3
117ee98c7f916c88ddbb,Class10,12.144398,6.292583,2,18.115046,12.702423,3,42.70415886309538,5.582964874679602,0
119b36a5797d5ce69625,Class10,12.041921,4.2306943,0,24.204,2.6326165,3,46.49715874128901,4.49978311130374,0
11dae4659d30031a10dd,Class4,11.374953,3.6062305,0,22.661587,-3.2825613,3,47.01956778122908,1.6118189511335803,0
1202c731c612353ceef0,Class3,10.025111,9.490674,2,4.5584207,27.723547,1,32.312377842528974,7.212544546172996,0
1224ceafb61456a033d0,Class8,11.185581,6.144569,2,11.518057,6.696213,3,44.3251373424601,0.18524141863911758,0
12s3yomv0kltozc1qxc4,Class14,3.3993266,13.144423,1,-26.753277,19.10888,1,-15.398907665297173,-0.755943079156614,3
1329b6cf41debecda787,Class2,11.495851,-1.4310371,0,42.86664,-26.20505,0,63.27254614873758,-11.690174227745642,0
132c90d4a027a4477ad0,Class11,10.174026,5.921821,2,8.682148,-0.52878153,3,42.248248711923075,-1.3301757347590035,0
1367d35cf39783effa7a,Class6,-4.8630743,-0.42873183,3,-64.99337,-1.8350341,2,-385.6002947552584,4.581763593228624,2
139429592a9c23c08b71,Class11,11.040835,2.8831887,0,23.442013,-7.762488,0,48.765013004846494,-1.5631971206391873,0
1397545fbe9882e5cd42,Class3,10.8118925,4.2500377,0,16.578274,-2.423498,3,44.72204423202376,0.266985410180121,0
13de1d3a55477a0c0329,Class5,11.1275835,2.6912973,0,25.55998,-7.6257153,0,45.9946049735984,-1.649518526714144,0
13f8b8305f6c25c21921,Class15,4.353933,12.721271,1,-21.799225,21.145584,1,-11.268124698215352,7.500882287952651,3
13nq2h723zixyhir01lf,Class10,4.0536895,13.2029505,1,-25.607866,21.334616,1,-13.919045373637346,-0.43335047399853366,3
148o63s7q5aitfxmmtrg,Class11,10.667798,2.3244927,0,24.66901,-11.968205,0,44.51773607165342,-5.353209179887051,0
151cd83784ab9007e8d8,Class6,9.452713,10.405564,2,2.896163,32.79705,1,23.217258976055476,4.438422034808228,0
152a0c17daaaa4e65e14,Class2,14.118279,3.8849952,0,37.061043,8.233049,3,50.3207348881585,17.266769078713303,0
1552f58e2818ce7fa863,Class15,13.75919,4.3421926,0,33.83225,10.585854,3,44.06363886268443,12.562106493597673,0
15ab118362ecbbd03b52,Class2,10.904862,-1.14872,0,38.30122,-26.295473,0,57.02048609312495,-12.346421969000506,0
1629f353a742f6a73251,Class3,11.020901,0.9167896,0,30.534204,-17.21466,0,51.552732381090934,-6.145888555139233,0
166cb02ac436c9d3662f,Class3,2.0256765,12.871498,1,-24.456667,13.859037,1,-24.35114221972386,5.257540352267352,3
16c505069c1e5c2bece5,Class7,11.856378,0.5749873,0,39.5112,-10.309281,0,50.61558376088837,-0.7866443432894341,0
16d68f70cf5e52d0b34a,Class12,12.647076,5.819337,2,21.907583,13.223398,3,43.018844132789965,6.773081208165694,0
170a695a2717bcd9b74b,Class3,9.986849,8.496209,2,3.3881052,21.540571,1,33.36970955891886,2.360363538114303,0
17656005bd4086137ab7,Class15,13.837019,4.1633945,0,34.10308,8.774455,3,46.08561030796161,10.64941459812408,0
17dda5f588bed077c742,Class7,11.717303,0.66944706,0,36.169865,-15.487783,0,55.8734358168746,-3.7957335054287524,0
17e429460d5fda251953,Class5,9.496321,10.388532,2,0.8151977,31.323633,1,24.332525969905056,11.766826029173307,0
17f2d0e73044110cdea5,Class14,10.478803,4.171922,0,14.610658,-3.8793695,3,45.17157566305364,-1.5651925973817917,0
18654732ca312afc173f,Class2,10.497737,2.7815375,0,20.815857,-11.264419,0,48.50419459620302,-3.4111987069266414,0
1883af270e36a7580332,Class8,10.155017,4.6289215,0,12.402708,-3.571732,3,44.56050868463108,-1.2609802452329832,0
18cdd44af62c6935e7a0,Class1,12.559031,6.19072,2,19.445341,11.048192,3,44.4486001818106,3.1357468488262175,0
1974349ec27d7d67bf08,Class15,9.409497,10.367195,2,-1.8494514,29.952124,1,25.64018969707277,13.043497202636258,0
19793e7e55b68c8dd776,Class5,9.581114,2.6035042,0,13.263746,-15.968978,0,41.961836266205914,-8.269703236547729,0
19buea1jycypffshcw38,Class14,-3.4310112,7.178313,3,-35.171352,-22.928709,2,-78.49742235273078,0.9366817668362977,1
19fb3075dd2798538c9d,Class3,10.974242,1.2723677,0,28.825203,-15.636151,0,50.89755245713789,-4.521364169621519,0
19rc4zj7sw4ms0996992,Class5,3.548029,13.149628,1,-25.2803,18.86422,1,-17.099411627224868,2.198025099896265,3
1afepx549ssnar1m9acp,Class6,-3.712496,6.3519,3,-38.72112,-21.890278,2,-82.58934756809589,-3.099418138807863,1
1b0baf552d2cd47ee10b,Class3,10.732197,-1.5359814,0,37.558502,-29.458292,0,53.16922755113681,-16.02365873203202,0
1b25734414fcc7466153,Class1,10.2691555,9.113554,2,5.8977036,25.41368,1,35.75882554688973,6.948208263927592,0
1b36a3223f9dd94a211f,Class8,12.513987,6.7182794,2,18.205132,7.305714,3,45.55103074538922,3.8341535183200115,0
1bd9bb053a3ac1bba507,Class12,10.963163,-1.909224,0,40.32079,-31.548243,0,60.247822049003915,-20.81474276643096,0
1c2aef3af32f6323a31d,Class9,10.241473,-0.62496454,0,32.048363,-28.801794,0,52.580986133631484,-14.546618134678022,0
1ca19e51244cdd3f09ff,Class14,10.797376,1.5074121,0,26.353046,-15.684615,0,46.87231210360562,-4.978743900232439,0
1cfe33c5b178a0c2367f,Class10,10.474978,3.8417287,0,14.50603,-8.605849,3,45.60801781423602,-1.9523600981908817,0
1d50eac067378042684b,Class13,11.510205,5.4672327,2,13.099881,12.968952,3,43.03497217822774,2.6158658093632923,0
1d7229e0f5f825007870,Class15,10.323709,3.0706694,0,17.229147,-10.475966,0,45.98656962625987,-2.7989999163727237,0
1e25b47eaef62694a236,Class1,9.894616,1.8931534,0,20.29456,-16.845448,0,49.99532849963269,-6.089864733721804,0
1eekhswi2ckx4uw0j1c9,Class14,5.2335525,12.7456455,1,-23.209919,26.083496,1,-6.476842416925287,0.31434233619872565,3
1f4oscu6io8xlog2157e,Class11,-2.1274874,9.644544,1,-22.701681,-14.401937,2,-57.23794312554434,-1.5352393900983747,3
1f56b6bda24efafcf3a4,Class7,11.277703,6.377252,2,9.441256,14.908522,3,42.14062167379067,3.800379475579353,0
1f67cb2e7affbb00b6c8,Class12,9.435325,10.359855,2,-1.5250083,30.102789,1,24.763845617682794,11.544258761005183,0
1fa4f2361b8a03040292,Class5,11.463035,4.1934547,0,20.589155,-1.1095699,3,45.66621105932905,2.2672238218937206,0
1fc5b87acdfc2a8b580c,Class8,10.368745,3.5368917,0,18.277346,-7.27269,3,47.30487101354001,-2.127302441959806,0
1feef8b4129f5bf21e67,Class11,10.7205,1.3231529,0,27.746317,-18.221169,0,49.487969067394005,-6.481053917474966,0
1hrtipd0awjpggdje5e2,Class3,-4.135107,3.5488045,3,-50.5346,-15.223789,2,-102.94945704460216,0.41478779050218684,1
1hues7esy9erdsses6m0,Class9,-4.378685,1.8116671,3,-56.904278,-9.457925,2,-121.1711372048699,-0.47180317843584607,1
1kvfwfp2hr5hjxjxzjqd,Class3,7.0774946,11.405629,2,-14.030545,31.013086,1,7.4371566891629115,-0.24391537033260402,0
1mp9yiw6rkrr3846047g,Class1,-3.6722736,6.7196136,3,-37.36628,-21.346823,2,-80.42486702098739,-1.20457952823757,1
1n42senfkcjopw1zh39l,Class8,-4.588413,0.94061536,3,-58.98475,-5.535908,2,-138.17932270803428,-9.434473681118527,1
1nebcwra7a0fduy8c1fa,Class5,-3.8452225,6.098537,3,-40.29861,-21.449686,2,-85.32100790373855,-4.458040712491454,1
1nyzl7s790ta4c8r1l9g,Class11,-3.6950858,4.9053335,3,-46.838886,-22.07564,2,-92.29592669128104,-3.145942827278035,1
1otvyki9oso9bg6ob16u,Class5,-2.6143456,9.1367235,3,-26.13381,-16.524769,2,-61.77165828811979,-1.006416711606498,3
1t6e0wa99fijxi3ssnzk,Class12,0.4247903,12.28437,1,-21.715246,3.898033,1,-37.537452563977475,4.317530982087261,3
1vb2vsoy23nr0monflhx,Class13,-0.6161198,11.427104,1,-22.570711,-3.3597925,2,-45.27549830035063,-2.173369467109276,3
2007f4965d2aa6064a25,Class9,12.819655,3.8587694,0,28.550817,6.7136726,3,44.31372101153142,8.171172960246663,0
204a7d6db340a3c18ca7,Class10,11.491371,-1.2592256,0,42.19284,-25.332582,0,60.6710847424741,-10.254582476883538,0
204fdbe885269686a392,Class6,10.9250145,6.1963325,2,10.238395,5.5943213,3,44.08313545095546,-1.3621153495918117,0
20f97b68982d1b2f5c73,Class4,9.57507,10.231713,2,1.0712909,31.400127,1,24.136645643485533,8.969998443566203,0
211ed39c57c6e6cdefbf,Class15,10.5048485,4.5396457,0,13.901912,-2.2284846,3,44.79077059150426,-1.0034620512512102,0
2150588a5903d9a77b79,Class10,10.18173,9.860714,2,6.487614,30.317926,1,35.64213753378905,15.518249637864658,0
217c87d59a4372c4f3fc,Class8,11.555352,5.675625,2,13.587718,11.640985,3,42.66702816504446,1.6854563914196028,0
219jkfkejubvu4dvuv13,Class14,-2.934745,8.361549,3,-27.018959,-21.642916,2,-67.34280468470038,-2.1436855724612647,3
21e23771e52cb5291b19,Class10,9.585951,10.074809,2,0.9457392,29.24688,1,26.688030137788434,6.484658678621468,0
21fc5674d24be8e9da89,Class12,14.327687,3.6424494,0,40.851845,6.624879,3,85.5859265166709,11.703196526121806,0
222d5ee50487a2b8601b,Class2,10.058197,4.6552806,0,11.35343,-4.053041,3,43.934000873255826,-3.0229048097295905,0
22ae866c664a147f9971,Class1,10.771321,-1.0076426,0,36.15874,-25.827545,0,54.71031421130617,-10.85043523765556,0
22fey6dqzcrm0jbtfnmm,Class7,7.6329694,10.963257,2,-10.086805,30.306988,1,15.38138117017462,1.7126083656879807,0
22wb5ostye8edvfar59p,Class8,-3.764427,5.0199423,3,-45.556183,-21.298426,2,-91.0371584722815,-3.2883501441227327,1
23dd64a1d2e4965198bf,Class3,10.045879,4.5747676,0,12.102806,-4.5323606,3,44.98955270743783,-2.6485411423952483,0
23f1f5d3d90e2890a423,Class11,11.62199,6.4129043,2,10.619617,13.387512,3,43.06635834360318,4.149081227806908,0
24524df0ca55659c384e,Class8,11.347483,6.4356747,2,8.607576,6.9943366,3,43.90193307099076,2.0438375046228145,0
24ca7714d40e2fe53821,Class7,10.258452,6.8972263,2,4.814703,13.450268,3,40.83166871274975,-0.4682184472474198,0
25019b8f1c3ac537894b,Class11,10.394699,4.17863,0,17.13582,-5.5016904,3,47.309608533819784,0.4724866653012416,0
25c8e1ae2335e8c3e5b3,Class8,13.036793,5.090732,0,23.790895,17.635054,3,40.03439516136974,8.818813967034762,0
264320c6b92b92795ba0,Class12,12.902279,6.369075,2,21.255026,8.96676,3,45.33841317298122,5.213704116602047,0
27cc9165eef05eb1733f,Class7,12.8543625,2.6599076,0,34.566902,0.40679112,3,50.765752927869755,5.013842134043985,0
2826ec26211d83efd2c6,Class5,12.859401,3.4345286,0,32.205967,2.6940582,3,47.018683095888015,6.629974903181273,0
2842c82981077b78b3cd,Class13,8.32155,11.30404,2,-8.120205,34.73717,1,8.952615967845567,14.194913579109988,0
28719a42e0cbf4991b7f,Class3,11.125146,3.9857526,0,19.723318,-2.5442648,3,45.9444132269467,1.0395835653559988,0
28bc8af257c48eac3bf1,Class15,10.732967,1.1501061,0,28.664165,-17.345772,0,49.821983932616455,-6.315840209160028,0
28d90a892cc66338f962,Class8,13.77676,4.309823,0,33.048473,9.093093,3,46.25303093472636,10.404231275391416,0
28tmrs0kyrrh1odyvf21,Class10,0.01673721,11.954003,1,-26.162502,-0.13001084,2,-40.94649108052281,0.6795279507877687,3
29172d2e39ca0d890848,Class11,10.659039,-0.89484584,0,36.273396,-26.88407,0,54.57545417629945,-11.68226517047541,0
2933a3227c7ce7fe21eb,Class6,7.3038297,11.198353,2,-12.351866,31.135387,1,11.14451339315626,0.006357349195379669,0
2959d8017312337a2ba6,Class8,10.125607,8.545716,2,3.852771,22.848093,1,33.05818792204138,3.4396437574388354,0
29acddb87cfe062d73f5,Class8,13.058127,5.041694,0,24.792473,15.567071,3,43.287322328213676,8.82383357058198,0
2a003b122e9500e465c4,Class11,13.07332,6.359344,2,23.608747,9.423644,3,45.24812303059115,9.234296773936391,0
2a515047aa9d085849a2,Class6,12.817027,6.4628944,2,20.10564,9.711177,3,44.632925557800945,5.218697306633754,0
2a6394114c31a10dc92b,Class9,10.509787,7.9400864,2,7.8890505,19.971647,3,37.61707417472421,5.885854532494225,0
2a6ap0t2rsvoogmydj3a,Class6,-3.987587,4.316079,3,-48.085846,-17.741476,2,-98.50137744935344,-2.9133726562853584,1
2af634997fba501740c2,Class5,10.837328,3.7657819,0,19.337086,-3.9838338,3,46.409435348416814,-0.38101693655306335,0
2b3492096a4d12bb86cd,Class9,-4.7348123,-0.11222465,3,-63.19974,-1.6833936,2,-245.0109729475141,2.2794266242715224,1
2b54ed4af8281eb82f58,Class14,12.923566,5.3588133,0,24.336527,13.841438,3,42.16891226520621,7.216241188051933,0
2b935bfe06ef02369807,Class14,11.313555,1.141532,0,31.022219,-14.740226,0,50.44081503814192,-4.913982616521484,0
2b9ef4e3749f713870b0,Class3,9.012292,9.382887,2,-3.7892594,24.150223,1,23.681407001098194,-1.2252168338502187,0
2c27d4de6ae130e7e242,Class9,8.385219,11.400562,2,-9.04421,36.828896,1,7.538755495632913,20.007347149488716,0
2c3b89432513b2035664,Class3,10.417202,-0.46507606,0,33.71169,-26.171131,0,52.70419908486721,-11.77382861137514,0
2c6339f7c23a64d02081,Class2,14.310016,3.7038155,0,38.73968,8.107461,3,56.25084637923114,24.141274065815907,0
2c7d02c44b47e3d24d52,Class9,10.367904,-0.7254739,0,34.281227,-27.516176,0,53.323302328788344,-13.082028982549627,0
2ccfa5f79c8b61e465d4,Class3,11.768124,6.0167203,2,12.927182,15.99617,3,40.45406791235255,5.019451032945964,0
2d526c27123e59103e29,Class5,9.51544,9.570676,2,1.0078701,26.216486,1,26.897860672605546,6.503320541600161,0
2d9a38c93e37bc475cb6,Class9,12.555736,3.9872832,0,27.893803,3.983327,3,46.62687621224064,5.934112659321652,0
2db6dd71f1d07300382c,Class6,11.270729,0.79997134,0,33.496246,-16.150133,0,51.494396138607215,-5.907895396832883,0
2ddkknvpbz2j9wlvybtj,Class12,7.4969935,11.408769,2,-13.287993,28.006302,1,11.173125560252018,-4.03988148477168,0
2e2c00240c341a4265e3,Class5,11.912599,0.46013784,0,38.69954,-12.999808,0,54.95633743476763,-2.5212065667191563,0
2e3e7cbe0e69add8d31a,Class5,9.0059395,9.38786,2,-2.798877,24.144653,1,25.332688954992705,-0.7043297741737042,0
2e40c1b07d32d3b80862,Class14,12.508106,5.6910033,2,20.848816,15.814797,3,40.796566146679254,7.51113044896111,0
2e54b1c7bff5847c82a8,Class8,10.093402,9.926503,2,5.607129,30.800385,1,32.17061796387731,11.2048349097587,0
2ea821273e01ec758583,Class13,10.382896,4.077744,0,15.714126,-5.860067,3,46.60625765109491,-0.5446546404531958,0
2ecb7fb5ff8899614c12,Class5,10.801231,4.6475368,0,15.526084,-0.9862705,3,44.56588403068456,-0.11674356428334676,0
2egpenarap9h0a2k0bc5,Class10,-0.09340879,11.86027,1,-24.405718,-0.5409992,2,-42.36995516159275,0.42819824514589655,3
2f3c37735e817244e646,Class2,9.835692,2.1204581,0,18.266039,-15.701001,0,47.76191493689987,-6.369122318260642,0
2f3ef424b925a9881b81,Class15,10.632164,6.163773,2,8.229436,3.7222345,3,42.22671699871718,-2.346426044434992,0
2fe9648ea28753c73c2c,Class6,9.294364,10.600948,2,-1.0014235,33.358425,1,21.288796964281076,13.336546730964193,0
2h9c9tdsnoz1hyzo5frt,Class10,4.292717,12.991395,1,-23.955454,22.179846,1,-10.774049213684208,1.7839162157993105,3
2jvnsh0veb6qnn3uv6i8,Class2,7.372705,11.133059,2,-11.469738,30.982292,1,11.75383584374788,2.107824739806391,0
2krjeqjgjqfuumdo3ibt,Class8,-3.7804592,4.773388,3,-47.14722,-20.871958,2,-93.51707385537787,-6.036753816452247,1
2svwdpmdpjsdzafekntw,Class9,-4.2643685,2.7759924,3,-53.826294,-12.982517,2,-111.5296484059927,-2.837830552711883,1
2ui63dibc4r8oo0p9agh,Class14,-3.5420065,7.5280366,3,-33.361256,-21.12456,2,-74.66015178397444,-1.4176434779459317,1
2uxkhe454qk8jvk0ufvp,Class2,7.64251,10.903501,2,-9.914606,29.601744,1,16.45501315162791,0.07978186199941462,0
2xk6toebmkxdw8f2bypd,Class11,11.693593,0.2120684,0,37.414696,-16.831453,0,57.13936869386871,-4.306341450112841,0
2xsbkm76x36qvddrl2yo,Class12,1.8891655,12.782785,1,-24.446138,11.3707695,1,-26.542137762190883,2.927724579772484,3
2zfdinkl7qrn0o62tlp4,Class2,1.2865101,12.908361,1,-24.895218,7.2949023,1,-30.392244709599716,1.9447251095897222,3
301f57984e5d2969c938,Class7,12.456494,4.266664,0,26.75816,4.509563,3,45.209964335282585,5.239688065140264,0
306627b1ecbdf4e3aa34,Class13,11.299615,6.272797,2,9.289041,13.524888,3,43.03772010297778,2.197716195844105,0
3094825929f936abb792,Class13,11.109665,6.3949103,2,8.9045515,6.363061,3,44.69246175707903,0.08621435630855778,0
311abc37a94ae8afe41a,Class12,12.958411,3.4703648,0,32.283443,3.6757834,3,46.636976025888146,7.798327388634602,0
31741464205aa8cdb4f5,Class7,10.317065,2.2805579,0,18.579458,-13.521662,0,47.93798974760797,-4.787583284841771,0
3267b84814316e2fa25e,Class2,9.990655,2.1496704,0,19.546759,-15.712314,0,49.20498564865651,-4.890114989093573,0
329622100fe091a4c48c,Class6,10.08549,9.576764,2,4.7993402,27.606312,1,33.171741202375834,8.742672246936246,0
32n93dfesjggabieb85t,Class15,6.5944686,11.955464,1,-17.479202,30.183662,1,4.199834749151606,2.2866719870041354,3
3313c40ea45a87f9d2e7,Class7,11.599045,0.47914374,0,38.63232,-11.496843,0,52.718831176424416,-5.609757764179779,0
33184c1cba6a37cdbda2,Class7,4.675094,12.482273,1,-16.09044,22.863432,1,-4.005350194914101,15.086491953165124,3
